,Id,Apellido,Nombre,Propio,Padre,Madre,PIngFam,IngFam,Hijos,Exitable,Extravagante,Pesimista,Timido,Sentimental,Dependiente,Responsable,Capaz,Sociable,Servicial,Etico,Conciente,Espiritual,Impulsivo,Desordenado,Temeroso,Vago,Apego,Empatia,Compasivo,VxH
1731,1731,JRBUI,LGKYS,P,U,S,91561958,4066464808,0,439776195,12055255,93021772,923124797,504768573,791643088,942118762,540950961,436845342,25621017,844039831,31257964,38463866,48633368,53952637,596009112,478744621,492893929,434701595,686183563,473281072
1732,1732,VVUXJ,BBNHP,P,P,U,422577055,486156889,4,307195084,387317245,313816561,879428565,181056245,694761955,64937292,797014108,612795955,25951844,828663895,609220192,410220504,781758595,255093352,192738521,823108082,995257777,295617944,843014197,774841846
1733,1733,RHEQR,TBYRW,P,P,P,400640947,1390276191,1,687360436,588644004,915217849,892153494,242837128,971266771,1933717,349857719,171039704,283602861,321946155,984364058,246598707,213184105,204757557,91537496,226612252,658389729,800054307,254733502,587255497
1734,1734,CVLMD,WRSGS,P,P,P,215049531,495566736,4,23980176,888533386,260089891,357885644,988773127,38852083,135899524,156646491,462942632,268404865,825723872,896199314,229657002,211166833,640775187,975365823,43339795,677982758,858032,297840093,862893428
1735,1735,DQJII,EATCN,P,S,P,243183869,3491530422,0,526648584,99721035,734850079,326360439,403215367,581071786,474572768,304670964,821588813,989984163,700183491,154502312,591700578,782162659,923009509,410747928,143894549,956730643,99994366,545713307,491499459
1736,1736,VTFDL,QNFCO,P,S,S,955249045,1214850824,4,471211108,582823478,190244239,39619146,147413204,188746223,459951309,818876832,27776911,735138095,731973242,293440354,420176767,612092212,52655908,941248466,655532709,820250064,832736133,7106692,765413477
1737,1737,HTUKU,LJPNM,P,S,P,645890103,6690274626,0,731765469,366130695,864435925,50565652,946205754,710004191,849628525,870492216,151524046,695261606,10936221,20685049,290221243,963598068,601645749,474893059,22230447,619829038,353581503,399023071,890537681
1738,1738,HINXR,LUHPC,S,P,P,48924949,9742367332,0,500886485,852343399,374614477,259626264,790035267,511526215,164318018,715698916,871834615,629974413,9582925,755410419,459919428,133611203,446046663,733160298,475564331,948648296,46184548,20927784,636457945
1739,1739,XHOMD,OGPDF,P,S,S,636251397,1537775999,2,848002242,847998169,948052552,129852163,191092839,591140592,845598445,459287499,378975993,529435416,657279494,131739461,199770282,89241841,764879058,343522773,207066723,943552933,63916388,40590805,929639686
1740,1740,IKSJF,WNEOE,P,U,P,35094408,1783662529,0,919582284,448635334,455263752,353184328,72379456,45526366,436572615,945182416,212182018,102693278,14309165,490289074,817830964,949154009,425173855,155327449,59972841,205879286,415003808,888106953,637285036
1741,1741,PHGSL,SQBYM,P,S,P,939495512,3667943776,1,348915097,81882568,42648127,579656588,571499216,556371226,864252928,501825347,67084217,726693951,774713503,881156596,388921448,922604209,978114916,71828729,48685315,718635868,41001198,198237432,785471049
1742,1742,NQFSD,GGENU,P,S,U,603788162,1966751783,0,457843053,381987326,629987819,876762485,915932559,94987678,115756402,76410043,53277352,685355962,262644682,645963788,408070249,937659099,36383751,69267335,563155795,962736165,739649056,610724512,61493452
1743,1743,IVUAP,RXUQY,S,S,S,66877818,4745805211,0,17434408,643354074,514791374,658740332,13300868,555312807,409804978,23325129,217032417,248106494,758293509,7122245,900973623,33967276,919792174,485228382,36545931,947166915,994548176,520399601,547235931
1744,1744,NUXFL,WOSWS,S,P,S,232547843,3573487498,4,238884904,724339894,483105221,657016122,574218621,475602328,594062773,71707089,8434939,628727815,652603446,247770754,33996424,153257294,359012323,409654323,698321718,173326534,868947028,623742211,698977647
1745,1745,OOFQC,CKPSI,S,P,S,744255017,4226597608,0,71787018,338011589,80749002,227444047,804578088,106402485,349089734,217251555,168442459,660438215,352513388,936329795,464191274,526172607,896852416,27812589,632443357,80273344,735818867,974020879,427646206
1746,1746,KGGYC,MNCSO,P,P,U,315292876,385318862,0,939453596,234029202,582273614,440432397,77730918,755612347,186817808,13831954,618529804,610844255,651843754,272279619,550499933,589782192,18856138,724576023,338029006,875827679,831112249,6923819,526911149
1747,1747,HCSJB,GOMEK,P,S,P,933397827,2015363783,1,56880604,111543577,847108012,46942343,314176336,384192912,189977497,802504973,21721809,106380295,289979735,570208999,147154694,705272712,740445626,173825823,439469408,474375472,988102581,878135783,722674943
1748,1748,KOART,BFCQK,U,P,P,924570051,2030880271,0,837153794,661766631,321200779,15420533,658253678,963424463,779164454,519518356,463221503,784705367,780398564,564850686,361643041,107959418,433077982,348057036,341473174,698603183,26467187,367535671,710957438
1749,1749,RSTCG,XSDJP,P,P,U,953449221,1989864126,0,535110031,147741907,783532368,503949937,867737513,240707462,300446742,750875422,818604322,823308817,48363357,693555649,36354896,634685556,64338885,35095961,311099987,568428963,172985256,349393151,676799605
1750,1750,JECQL,ELQEY,U,U,P,735450892,2001596084,4,839303516,126572008,624839062,84341551,416515262,590131286,83861667,268194745,391452923,731331949,177359573,731007741,789844735,658871345,891893299,27722815,30698446,138513023,138688689,575890545,989943125
1751,1751,TDQQO,UBJBE,S,S,S,561119247,3622222549,0,213630255,288502041,179467334,402361498,699904983,7495327,448925361,546387341,666192821,990592741,223401944,550717148,273483098,124815861,886038626,401759637,824484064,418331268,875682739,614443781,622194127
1752,1752,SKBBD,DTPNU,P,U,P,830253118,150349791,0,360221632,684589379,97799487,45029315,720369975,233645053,106910038,901694362,997678556,897297117,60479692,675741393,6284326,681164907,10620499,131537082,890997872,85432557,699717642,202461415,808135229
1753,1753,YCANJ,MVNFU,P,S,P,881711698,1719616953,0,934612786,807611065,939969959,328216872,98912834,498958525,974805102,887572513,721942537,790918847,308408205,528121006,48614072,684456765,424531524,31925761,765587913,536604122,78983227,948408888,530833834
1754,1754,QHOTH,PQSCR,P,S,S,891384828,3027125359,0,258220547,271694429,226237946,367724213,188131731,674751018,328758181,529976822,34486807,87825253,497982524,819201266,712449175,522722218,3603601,834606951,646218367,68811559,888851193,987475128,353538089
1755,1755,JWNDL,RSGQO,P,P,S,870769735,3191720226,0,679188658,898882407,310794395,4638225,648801172,67314924,356904027,47958143,93903959,552802611,1858399,932898124,628964756,33501496,64606061,925821703,622027769,205135625,978321775,20196998,436974429
1756,1756,NPQUC,GGYMN,P,P,S,539540341,2122509831,0,50672539,330687157,72549482,169598985,1386237,766313774,101040904,915157757,963064906,150186184,263443094,853467036,597197548,324354531,470638923,161277646,509722252,10595061,529762934,765942648,661427408
1757,1757,JIRIC,XEJBI,S,P,S,370758483,1146500767,0,885815529,6867665,634977443,99084606,58450005,103504179,123087211,448450441,24665447,859377083,948979376,200654028,42483167,711328903,93167534,17790407,792113033,955777514,252935864,34658502,542554473
1758,1758,EFQYT,LJKQX,U,P,P,37237486,3225681715,3,230086984,350637853,655069415,151919189,778429472,744608732,735902438,855890072,523241379,516079786,456541661,551532842,902807814,862253949,26529145,730098347,619319892,890441072,647489397,200551474,690050766
1759,1759,PIFQO,GGFCF,P,P,S,557824439,2332040683,0,852045255,885712025,786616724,89203758,708677363,37796496,949168231,460530784,18863678,717260267,226813869,834484102,548901779,442449436,989636977,41109011,894328349,2749248,895768576,427492643,548653729
1760,1760,BLOQF,DGMNB,U,P,S,623784948,335499214,0,517472508,646079668,73493974,127306602,885130186,61986079,758697375,190857811,493133221,671566131,618766507,316204042,31856777,121590257,91348311,132853376,41522294,50371867,604263113,672916917,635953408
1761,1761,TCEAQ,YMVFT,P,S,S,921268849,3213195505,3,16368853,710053322,2503002,63322811,660523869,436439451,751190218,81297345,381485985,878255797,999532449,153529898,199833699,961686151,442648287,833967298,539562407,241239001,424954656,658121256,853053163
1762,1762,LAHWL,QAJEI,U,P,S,765064495,360880117,0,575908989,999956815,770599367,898210646,257018152,795092797,992449651,731325848,69054215,937150561,630161531,59716998,395543418,94628118,319540984,805502578,631551528,747451474,377612016,201227864,515534148
1763,1763,VHXFT,JKKNK,S,S,U,408205164,1913661601,1,785642286,51471075,291775453,588215638,238467799,769064401,251895931,181196592,129971426,73308699,993480094,75385374,111276975,681853033,5130098,10440042,357538179,208568313,829084191,552420379,625559412
1764,1764,CGRKR,CYUBN,P,S,P,169744866,5635782213,0,922666843,878954391,581536412,616077702,911779669,717127674,89944197,735330555,312039169,293374718,21781203,126769525,133785381,81074061,23281158,574546997,261322913,878068397,166539957,106033219,540319765
1765,1765,DRPHP,QRTQM,P,P,S,386863935,4464753084,0,83149867,143053188,680396654,764936468,303025386,608332305,75862026,297981324,508081443,999962575,678185402,510475559,564939989,593385787,303291969,906925066,154607608,934935579,238909303,871197245,535610732
1766,1766,DIUXJ,UOYWD,P,P,P,806897365,4420910998,1,510926066,486008269,793557147,104286101,743928355,193805933,85816017,148449768,688777561,302656429,593413202,714548733,684180486,72021092,966399439,378379587,194182232,771705532,990788468,979133506,59178332
1767,1767,NGAIK,BFTJO,U,S,S,522923225,250430327,0,12923572,877014361,76626013,284370106,68496881,53852002,496770983,20192064,132654106,270292171,500575803,532542876,80588248,454625406,501311902,556222765,531609792,23102143,58393221,151904588,59273684
1768,1768,IBYBH,YKFJB,U,P,P,704639923,1926384604,0,93467046,855814925,148516697,276040522,141264552,3992244,573202373,927074833,742545267,215534172,990854204,524148271,373263946,219886023,190542386,995583041,533101492,93473707,45965254,76393668,612664965
1769,1769,QVLOJ,OXYGM,P,U,U,100454949,1280391075,4,603371139,303953795,519761047,926521278,535898991,280943897,68515013,2520286,814002306,13928287,284202192,126848625,908374415,191819197,488490406,816972573,320222325,101159049,933834363,29133075,75674956
1770,1770,NKDWT,FQIOK,S,S,S,875077624,3613553905,0,964960539,831281509,688780467,218077754,213148326,921389224,770920638,393855013,914901497,714007914,9240717,926346964,134911623,776845494,585606906,990289896,36237395,777844225,942363976,918866627,791552692
1771,1771,CAQXJ,LEQGM,P,P,P,513688644,2302275394,0,399775777,7870975,471582726,79530139,162853672,577537114,389289827,177093726,225065738,193059709,850524828,831184081,56567273,326701745,354373339,264415539,621545832,857598795,442271841,869825767,40710506
1772,1772,DCAPM,JXTKA,S,S,S,265693555,2090342372,0,109474925,72743217,551856666,336770123,930126733,937150292,838721316,414265461,566852244,514883033,830019584,302591115,937347596,33463283,859482454,40300969,392015089,505890573,997941728,316528937,565146588
1773,1773,HSLGF,YQUWT,S,S,S,692270801,3069783433,0,759209272,6331488,913349961,296508024,114141938,370850955,18636965,496068654,321191388,113166718,358819715,66277425,392367148,594086021,469745357,853099523,435800449,167415798,735713865,94729579,454400979
1774,1774,TFQVJ,ABXKC,S,S,P,365341309,7524427212,0,349974671,448556382,81776002,767004479,652017822,894223037,957697895,50985893,218309759,782299284,255057475,13074109,110276117,35680114,631900732,935465851,235796613,870646254,471416598,731542503,439611801
1775,1775,CHBRH,ULTRX,S,S,P,787304396,2688713235,0,827650667,461096431,24929201,972069016,136121667,303829993,995236814,390124981,259882418,283357478,278248209,642675044,752768397,839758771,538687966,950720404,192229243,195877556,444066875,520414012,626730533
1776,1776,GEHSJ,TDUBM,P,P,S,680616217,1180129071,0,668212956,326724475,102400501,562305521,808524974,49343405,616757242,726363833,322064141,41785871,746108782,220875664,611713745,547383777,603113917,501792261,434686916,485396927,105876346,133420701,41055708
1777,1777,KGBQA,FXTKO,P,S,P,835880497,4191707493,0,26936143,985847855,775092992,708032678,425527337,127461452,593635963,42780987,291576275,701740947,592070706,710196153,954189514,584257435,102194914,12114543,79206106,526917482,37645556,69762674,5311175
1778,1778,OMMHD,DLWMW,S,S,P,734751274,1554996269,0,436200605,583276971,581006503,670066119,831040449,300267343,471923823,29578281,52466956,488182762,852933892,712441907,2147844,28275041,86715768,604767473,685286897,913857073,283311504,803591712,374579751
1779,1779,WNXBD,NNABW,S,S,S,426405249,451372193,3,513250715,434628835,182728074,958786689,274890728,546638871,575561306,33269297,747693515,705624308,577350936,461017878,514296332,375104061,601614059,7711352,478872868,76624529,842768808,533621409,637609281
1780,1780,LWJRQ,KAKEC,S,P,P,142906582,1210456734,0,281876398,83193147,124949077,4399634,17907037,959426941,96241456,603076755,68924598,492633685,407582361,737714341,784189591,64169659,809697616,115760461,716060597,470871885,624274613,311927285,780315071
1781,1781,JNRSL,GVICI,P,S,P,221571641,1713677018,0,43659179,271887244,862133203,895752998,40209871,99960325,490590583,115050968,714349931,641179142,665064376,376269402,10152333,269094758,230649844,665810263,14153868,46959658,280317667,307622902,574939575
1782,1782,SVXHA,DUKBX,S,S,P,824723375,1255992239,4,375770834,370368321,785055424,89615438,999757356,882865022,738519902,65259906,181204032,30064474,760489608,643905168,125002088,25009517,277020224,511775268,939483197,123696363,894002921,953506641,748027238
1783,1783,DTIQY,VXHBX,P,P,P,811239,3265595412,0,311529303,326704331,173643838,488071686,258381248,298395077,609871834,20102716,464138033,4857041,952694627,33297756,828245187,289860695,622299916,505148158,376593742,421559874,366470351,716575846,396757204
1784,1784,UHDAE,JVEMT,S,P,U,651794828,4321609048,0,628729752,824759638,46625206,119681288,236277152,329976438,928611012,341060083,799969919,952611608,985166727,584243734,536408969,518473824,727577905,263449007,983856928,6447334,36682371,740732473,630070976
1785,1785,XJGIR,GSTKD,S,P,S,728151311,2982945551,0,716033136,444730085,96560944,629918434,81253939,918879444,226546547,366277102,80070155,396584096,394659903,877278232,775006039,12172997,426634726,714713797,451836845,144096333,655344625,8504069,203546918
1786,1786,PLXVG,USQYN,P,P,S,340521395,5383667418,0,800075202,966498008,704301329,111566582,544537898,901863867,77019052,944992743,764364245,877522567,916491285,782361215,851651166,479390728,430710327,199149927,652168284,329540212,693006703,104486867,450085886
1787,1787,EBWKY,GDIIO,P,S,P,646679943,3710958689,4,94114503,730201111,23638665,333014767,384899123,900672201,849517042,818406156,896920006,872196992,189064959,518584508,937366735,698848846,24799905,398009315,565859404,135313572,169139692,775560004,776486192
1788,1788,VPDQN,WNEOX,P,S,S,101649037,3696816084,2,847419668,742976868,546099609,693265003,7879697,594732116,612976806,883075981,886925662,411521882,891775235,855112756,463097124,956407552,189774512,199300466,157955482,838467275,381952253,64140555,754817975
1789,1789,WEUIO,KTIDS,P,U,P,879729339,5882178869,3,785033558,402879828,646242271,277468538,494337017,91554099,327378427,552119535,789798515,539935908,267509421,492758159,179153775,643639472,442186587,633397449,77025589,547821809,785228493,623605418,940820486
1790,1790,MRBHP,HREEY,S,U,P,834986912,432610714,0,153157076,423275686,988374677,254741798,613557925,703812186,485191933,51658298,813967499,943362025,597169968,852827512,917217726,122780887,592399322,800150635,324109263,35329146,916869665,444480634,435559408
